   4.4444444e-01	   4.4444444e-01	   2.5926295e-01	  -1.5686184e-02	  -4.2643295e-01	   5.8684017e-01	  -2.4593273e+00	   1.0370407e+00	   8.2875826e-01	   7.9578928e-01	   8.8684017e-01	  -1.4148828e+00	
   4.4444444e-01	   5.5555556e-01	   3.1160908e-01	  -2.0237114e-01	  -3.5312777e-01	   8.3734353e-01	  -1.3142561e+00	   9.7827575e-01	   6.6429553e-01	   9.3576112e-01	   1.2262324e+00	  -1.2536718e-01	
   4.4444444e-01	   6.6666667e-01	   2.9708702e-01	  -2.0232590e-01	  -3.2605661e-01	   7.8558109e-01	  -9.4815966e-02	   8.5264258e-01	   6.8656299e-01	   1.0294989e+00	   1.2633589e+00	   1.2385174e+00	
   4.4444444e-01	   7.7777778e-01	   2.5777487e-01	  -4.4976348e-01	  -1.8245560e-01	   3.4002706e-01	   5.7412783e-01	   7.0221931e-01	   4.6134763e-01	   1.2397666e+00	   9.0669373e-01	   2.0519056e+00	
   4.4444444e-01	   8.8888889e-01	   4.2857914e-01	  -6.4102849e-01	   1.1121543e-01	   2.1616504e-01	   9.6238508e-01	   7.6191248e-01	   2.9230484e-01	   1.6001043e+00	   8.7172060e-01	   2.5846073e+00	
   4.4444444e-01	   1.0000000e+00	   8.5206148e-02	  -1.8005239e-01	   2.6751874e-02	   3.5852674e-02	   7.0540656e-01	   3.0742837e-01	   7.7550317e-01	   1.5823074e+00	   7.8029712e-01	   2.4720732e+00	
   5.5555556e-01	   0.0000000e+00	   4.8077814e-01	  -1.3756414e-03	  -1.4986132e+00	  -7.1298222e-01	  -6.7935863e-01	   1.7585559e+00	   8.4306880e-01	  -5.5416874e-01	  -6.5742667e-01	  -4.6025294e-02	
   5.5555556e-01	   1.1111111e-01	   3.1386718e-01	   3.3006793e-01	  -2.1901972e+00	  -9.6659285e-01	  -3.3300566e-01	   1.4805339e+00	   1.1967346e+00	  -1.1790861e+00	  -8.2214840e-01	   4.4477212e-01	
   5.5555556e-01	   2.2222222e-01	   4.1714129e-01	   5.1196089e-01	  -2.0986628e+00	  -8.1765570e-01	  -1.3540323e+00	   1.4726968e+00	   1.4008498e+00	  -1.0208850e+00	  -5.8432237e-01	  -4.3181005e-01	
   5.5555556e-01	   3.3333333e-01	   4.0845959e-01	   1.6710173e-01	  -2.2173508e+00	  -2.2083792e-01	  -2.3357437e+00	   1.3529040e+00	   1.0782128e+00	  -1.0729064e+00	   1.0138430e-01	  -1.2690770e+00	
   5.5555556e-01	   4.4444444e-01	   3.3541163e-01	  -1.6967628e-01	  -2.7447862e+00	   3.2225395e-01	  -1.8728186e+00	   1.1687450e+00	   7.6365706e-01	  -1.5336751e+00	   7.3336506e-01	  -6.6170754e-01	
   5.5555556e-01	   5.5555556e-01	   3.5322428e-01	  -3.1678137e-01	  -1.8475029e+00	   7.3766272e-01	  -7.1647543e-01	   1.0754465e+00	   6.3877419e-01	  -5.6972511e-01	   1.2376627e+00	   6.3908013e-01	
   5.5555556e-01	   6.6666667e-01	   3.7179804e-01	  -4.8104254e-01	  -1.7601304e+00	   8.1852040e-01	   1.0821197e-01	   9.8290915e-01	   4.9673524e-01	  -4.1568596e-01	   1.4074093e+00	   1.6082120e+00	
   5.5555556e-01	   7.7777778e-01	   5.5547060e-01	  -5.1218227e-01	  -1.9505234e+00	   4.3944372e-01	   5.5174935e-02	   1.0554706e+00	   4.8781773e-01	  -5.3941231e-01	   1.1172215e+00	   1.6996194e+00	
   5.5555556e-01	   8.8888889e-01	   5.7507385e-01	   8.9870018e-03	  -2.0357080e+00	   2.0940408e-01	   7.5396611e-02	   9.6396274e-01	   1.0312092e+00	  -5.5793025e-01	   9.7607075e-01	   1.8642855e+00	
   5.5555556e-01	   1.0000000e+00	   1.7822645e-01	   1.6507057e-01	  -1.8753588e+00	   3.2233933e-01	   3.3823693e-02	   4.5600423e-01	   1.2095150e+00	  -3.3091440e-01	   1.1778949e+00	   1.9671570e+00	
   6.6666667e-01	   0.0000000e+00	   1.0496541e+00	   3.4545243e-01	  -1.5854544e-01	  -5.0254842e-01	  -6.0338799e-01	   2.3829875e+00	   1.2787858e+00	   7.7478790e-01	  -3.3588175e-01	   1.9661201e-01	
   6.6666667e-01	   1.1111111e-01	   8.6463676e-01	   3.4692108e-01	  -6.1238310e-01	  -4.7588440e-01	  -2.5334053e-01	   2.0868590e+00	   1.3024766e+00	   3.8761690e-01	  -2.2032884e-01	   6.9110392e-01	
   6.6666667e-01	   2.2222222e-01	   8.6746631e-01	   6.3646406e-01	  -7.9235638e-01	  -3.1929560e-01	  -1.7287767e-01	   1.9785774e+00	   1.6142418e+00	   2.7431029e-01	   2.5148843e-02	   9.1601121e-01	
   6.6666667e-01	   3.3333333e-01	   7.1091197e-01	   1.7449509e-01	  -1.1157144e+00	  -1.7027904e-01	  -5.1953661e-01	   1.7109120e+00	   1.1744951e+00	   1.7618911e-02	   2.6305429e-01	   7.1379673e-01	
   6.6666667e-01	   4.4444444e-01	   4.7211588e-01	   1.3728898e-01	  -1.0223748e+00	   2.1692290e-01	  -1.6899339e-01	   1.3610048e+00	   1.1595112e+00	   1.7762523e-01	   7.3914512e-01	   1.2087844e+00	
   6.6666667e-01	   5.5555556e-01	   4.3894797e-01	  -3.4593544e-01	  -6.8552776e-01	   9.0223055e-01	   9.7559188e-01	   1.2167257e+00	   6.9850900e-01	   5.8113891e-01	   1.5133417e+00	   2.4978141e+00	
   6.6666667e-01	   6.6666667e-01	   5.1921591e-01	  -5.4588076e-02	  -9.1908728e-01	   8.3937704e-01	   1.4003466e+00	   1.1858826e+00	   1.0120786e+00	   4.1424605e-01	   1.5393770e+00	   3.0670133e+00	
   6.6666667e-01	   7.7777778e-01	   4.5759847e-01	   9.9863946e-03	  -7.4068095e-01	   5.9203827e-01	   8.5287890e-01	   1.0131540e+00	   1.0988753e+00	   6.5931905e-01	   1.3809272e+00	   2.6639900e+00	
   6.6666667e-01	   8.8888889e-01	   2.9306905e-01	   3.0524586e-01	  -1.1859195e+00	   3.9443183e-01	   3.8484562e-01	   7.3751350e-01	   1.4163570e+00	   2.8074718e-01	   1.2722096e+00	   2.3404012e+00	
   6.6666667e-01	   1.0000000e+00	   4.0111364e-01	   6.5659553e-01	  -7.6305221e-01	   5.4959394e-01	  -2.5390534e-01	   7.3444697e-01	   1.7899289e+00	   7.7028112e-01	   1.5162606e+00	   1.8460947e+00	
   7.7777778e-01	   0.0000000e+00	   1.2808457e+00	   3.0112904e-01	   3.2584176e-01	  -2.4918899e-01	  -6.5102257e-01	   2.6697346e+00	   1.3233513e+00	   1.2480640e+00	   2.8588790e-02	   3.1564410e-01	
   7.7777778e-01	   1.1111111e-01	   1.1381341e+00	  -2.1242716e-01	  -3.7448213e-01	  -1.3142438e-01	  -9.0889959e-02	   2.4159119e+00	   8.3201728e-01	   6.1440676e-01	   2.3524228e-01	   1.0202212e+00	
   7.7777778e-01	   2.2222222e-01	   7.9026375e-01	  -6.7011215e-02	  -1.1584114e+00	   2.0773937e-01	   7.6848688e-01	   1.9569304e+00	   9.9965545e-01	  -1.0285585e-01	   6.6329493e-01	   2.0240424e+00	
   7.7777778e-01	   3.3333333e-01	   8.7941465e-01	   4.8997349e-02	  -6.7930933e-01	  -1.8076964e-01	   7.9563029e-01	   1.9349702e+00	   1.1378862e+00	   4.4291289e-01	   3.6367481e-01	   2.1956303e+00	
   7.7777778e-01	   4.4444444e-01	   6.9393748e-01	   2.6007835e-01	  -8.5229062e-01	   1.8285026e-01	   8.4594173e-01	   1.6383819e+00	   1.3711895e+00	   3.3659827e-01	   8.1618360e-01	   2.3903862e+00	
   7.7777778e-01	   5.5555556e-01	   4.6988871e-01	  -5.5256683e-02	  -1.0482192e+00	   8.3732585e-01	   1.2746913e+00	   1.3032220e+00	   1.0780767e+00	   2.0733635e-01	   1.5595481e+00	   2.9635802e+00	
   7.7777778e-01	   6.6666667e-01	   4.8575821e-01	  -3.3969099e-01	  -9.0586749e-01	   7.9190761e-01	   1.4952870e+00	   1.2079804e+00	   8.1586456e-01	   4.1635473e-01	   1.6030187e+00	   3.3286203e+00	
   7.7777778e-01	   7.7777778e-01	   4.0683353e-01	   1.3562883e-01	  -1.1480379e+00	   4.6753986e-01	   1.0174631e+00	   1.0179446e+00	   1.3134066e+00	   2.4085103e-01	   1.3675399e+00	   2.9952409e+00	
   7.7777778e-01	   8.8888889e-01	   3.2606936e-01	   2.7138146e-01	  -1.1269337e+00	   6.8200251e-01	   4.1688093e-01	   8.2606936e-01	   1.4713815e+00	   3.2862189e-01	   1.6708914e+00	   2.5391032e+00	
   7.7777778e-01	   1.0000000e+00	   2.4231827e-01	   4.8680909e-01	  -7.0023874e-01	   9.8436266e-01	  -4.6490021e-01	   6.3120716e-01	   1.7090313e+00	   8.2198348e-01	   2.0621404e+00	   1.8017665e+00	
   8.8888889e-01	   0.0000000e+00	   1.1165722e+00	   1.5850490e-01	  -6.3563537e-01	  -1.8492089e-01	  -8.6076311e-01	   2.5610167e+00	   1.2696160e+00	   2.7547574e-01	   2.0396800e-01	   2.7257022e-01	
   8.8888889e-01	   1.1111111e-01	   1.0919134e+00	   2.0624462e-01	  -5.5636676e-01	   4.4185241e-02	  -3.5755002e-01	   2.4252468e+00	   1.3395780e+00	   4.2141102e-01	   5.2196302e-01	   9.2022776e-01	
   8.8888889e-01	   2.2222222e-01	   8.1551435e-01	  -2.7750967e-01	  -1.4559287e+00	  -1.7327043e-02	   6.5180617e-01	   2.0377366e+00	   8.7804588e-01	  -4.1148428e-01	   5.4933962e-01	   2.0740284e+00	
   8.8888889e-01	   3.3333333e-01	   5.7636714e-01	  -1.0693672e-01	  -1.2275843e+00	  -2.1684907e-01	   8.7306117e-01	   1.6874783e+00	   1.0708411e+00	  -1.1647321e-01	   4.3870649e-01	   2.4397278e+00	
   8.8888889e-01	   4.4444444e-01	   2.4007870e-01	  -3.9907786e-01	  -1.1216642e+00	  -4.9256774e-04	   6.7537865e-01	   1.2400787e+00	   8.0092214e-01	   5.6113581e-02	   7.4395188e-01	   2.3864898e+00	
   8.8888889e-01	   5.5555556e-01	   2.3899469e-01	  -2.0786857e-01	  -1.1126862e+00	   8.2891959e-01	   8.5685657e-01	   1.1278836e+00	   1.0143536e+00	   1.3175828e-01	   1.6622529e+00	   2.7124121e+00	
   8.8888889e-01	   6.6666667e-01	   1.4422186e-01	  -4.8940362e-02	  -1.3994844e+00	   8.0337099e-01	   1.0611520e+00	   9.2199964e-01	   1.1955041e+00	  -8.8373303e-02	   1.7255932e+00	   3.0611520e+00	
   8.8888889e-01	   7.7777778e-01	   1.0978707e-01	   3.3562532e-01	  -1.6942250e+00	   4.0007735e-01	   1.1175584e+00	   7.7645374e-01	   1.6022920e+00	  -3.1644719e-01	   1.4111885e+00	   3.2620029e+00	
   8.8888889e-01	   8.8888889e-01	  -1.1284475e-01	   2.9144239e-01	  -1.2135690e+00	   7.2560648e-01	   3.0879383e-01	   4.4271080e-01	   1.5803313e+00	   2.3087541e-01	   1.8256065e+00	   2.5976827e+00	
   8.8888889e-01	   1.0000000e+00	  -2.5176103e-02	   5.0601434e-01	  -1.1822508e+00	   1.1835788e+00	  -9.6575751e-01	   4.1926834e-01	   1.8171254e+00	   3.2886029e-01	   2.3724677e+00	   1.4675758e+00	
   1.0000000e+00	   0.0000000e+00	   5.5689237e-01	  -1.3620515e-02	   1.8309376e-01	   2.1960425e-02	  -1.7750659e+00	   2.0568924e+00	   1.1863795e+00	   1.0830938e+00	   5.2196043e-01	  -4.7506588e-01	
   1.0000000e+00	   1.1111111e-01	   6.2181254e-01	   8.9538014e-02	  -6.1541342e-02	   1.6606175e-01	  -6.2739099e-01	   2.0107014e+00	   1.3117602e+00	   9.0512533e-01	   7.5495064e-01	   8.1705346e-01	
   1.0000000e+00	   2.2222222e-01	   4.9773421e-01	  -5.3123513e-01	  -1.2818312e-01	   1.8055440e-01	  -1.7290530e-01	   1.7755120e+00	   7.1320931e-01	   9.0515022e-01	   8.5833218e-01	   1.4159836e+00	
   1.0000000e+00	   3.3333333e-01	   1.1396765e-01	  -6.3425083e-01	  -5.2619148e-01	   1.1327600e-01	   1.9170030e-01	   1.2806343e+00	   6.3241584e-01	   5.7380852e-01	   8.7994267e-01	   1.9250336e+00	
   1.0000000e+00	   4.4444444e-01	  -7.6729292e-02	  -4.4911507e-01	  -2.1095456e-01	   2.7311787e-01	   3.5619856e-01	   9.7882626e-01	   8.3977382e-01	   9.5571211e-01	   1.1286734e+00	   2.2339763e+00	
   1.0000000e+00	   5.5555556e-01	  -6.2280824e-03	  -6.5900342e-01	  -9.0768256e-02	   6.0298879e-01	   6.5672080e-01	   9.3821636e-01	   6.5210769e-01	   1.1425651e+00	   1.5474332e+00	   2.6789430e+00	
   1.0000000e+00	   6.6666667e-01	  -8.7977266e-02	   1.6852911e-01	  -5.2027186e-01	   6.7840144e-01	   9.0458713e-01	   7.4535607e-01	   1.5018624e+00	   7.7972814e-01	   1.7117348e+00	   3.0712538e+00	
   1.0000000e+00	   7.7777778e-01	  -2.9529779e-01	  -6.2102594e-02	   1.3021873e-02	   3.0509620e-01	   8.5459255e-01	   4.2692443e-01	   1.2934530e+00	   1.3796885e+00	   1.4273184e+00	   3.1657037e+00	
   1.0000000e+00	   8.8888889e-01	  -1.8693989e-01	   1.7869185e-03	  -1.0249663e-01	   8.4820623e-01	   4.1204314e-02	   4.2417123e-01	   1.3795647e+00	   1.3308367e+00	   2.0593173e+00	   2.4967599e+00	
   1.0000000e+00	   1.0000000e+00	  -3.5510138e-01	  -1.1297849e-01	  -9.7544810e-01	   1.3218618e+00	  -7.4677477e-01	   1.4489862e-01	   1.2870215e+00	   5.2455190e-01	   2.6218618e+00	   1.8532252e+00	
